Award Number (FAIN),2029523
Amendment Number,000
Award Recipient,Regents of the University of Idaho
Awardee Address,"Office of Sponsored Programs 875 Perimeter Drive MS 3020 MOSCOW, ID 838443020"
Official Awardee Email Address,osp@uidaho.edu
Unique Entity Identifier (DUNS ID),075746271
Amendment Type,New Project
Amendment Date,08/12/2020
Proposal Number,2029523
Award Instrument,Standard Grant
Award Date,08/12/2020
Award Period of Performance Start Date,08/15/2020
Award Period of Performance End Date,07/31/2021
Project Title,"Symposium SICB 2021 An Evolutionary Tail: EvoDevo, structure, and function of post-anal appendages."
Managing Division Abbreviation,IOS
Research and Development Award,Yes
Funding Opportunity,NSF 19-1 Proposal & Award Policies & Procedures Guide - PAPPG
CFDA Number and Name,47.074 Biological Sciences
Amount Obligated by this Amendment,"$14,630"
Total Intended Award Amount,"$14,630"
Total Approved Cost Share or Matching Amount,$0
Total Amount Obligated to Date,"$14,630"
Expenditure Limitation,Not Applicable
Fiscal Year Increment Amount (for each year),Not Found
Principal Investigator Name,Craig McGowan
Principal Investigator Email,cpmcgowan@uidaho.edu
Principal Investigator Institution,Regents of the University of Idaho
List of Co-Principal Investigator names,Not Found
List of Co-Principal Investigator emails,Not Found
Managing Grants Official Name and Email,"Denise L Hundley, dhundley@nsf.gov"
Awarding Official Name and Email,"Denise L Hundley, dhundley@nsf.gov"
Managing Program Officer Name and Email,"Sharon Swartz, sswartz@nsf.gov"
Indirect Cost Rate,26.0000%
Senior Personnel Count,1.00
Senior Personnel Calendar Months,0.00
Senior Personnel Academic Months,0.00
Senior Personnel Summer Months,0.00
Senior Personnel Amount,$0
Post Doctoral Count,0.00
Post Doctoral Calendar Months,0.00
Post Doctoral Academic Months,0.00
Post Doctoral Summer Months,0.00
Post Doctoral Amount,$0
Other Professionals Count,0.00
Other Professionals Calendar Months,0.00
Other Professionals Academic Months,0.00
Other Professionals Summer Months,0.00
Other Professionals Amount,$0
Graduate Students Count,0.00
Graduate Students Amount,$0
Undergraduate Students Count,0.00
Undergraduate Students Amount,$0
Secretarial - Clerical Count,0.00
Secretarial - Clerical Amount,$0
Other Count,0.00
Other Amount,$0
Fringe Benefits,$0
Equipment,$0
Travel: Domestic,$0
Travel: International,$0
Participant Support Costs Stipends,$0
Participant Support Costs Travel,"$4,350"
Participant Support Costs Subsistence,"$7,130"
Participant Support Costs Other,$0
Total Number of Participants,50.00
Total Participant Costs (F),"$11,480"
Materials Supplies,$0
Publication Costs,$0
Consultant Services,$0
Computer Services,$0
Subawards,$0
Other Direct Costs: Other,"$2,500"
Total Direct Costs (A Through G),"$13,980"
Indirect Costs,$650
Total Direct and Indirect Costs (H + I),"$14,630"
Fees,$0
Total Amount of Request (J) OR (J + K),"$14,630"
pdf_title,Select or Upload PDFs
